Year,Country,Gear,Tonnage,MainSpecies,AreaCode,SpeciesEffort,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2017,3,99,0,99,23,633,0,0,17,74,54,1,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,23,652,0,0,0,0,0,0,0,0,0,0,18,0,0,0,19-Jun-06
2017,3,99,0,99,31,101,0,0,0,0,0,0,0,5,80,2253,2753,1099,175,2,19-Jun-06
2017,3,99,0,99,31,103,0,0,0,0,1,0,9,4,0,0,0,56,34,0,19-Jun-06
2017,3,99,0,99,31,112,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,114,0,0,0,0,16,0,10,1,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,118,0,0,0,0,22,0,118,47,0,973,36,0,0,0,19-Jun-06
2017,3,99,0,99,31,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,122,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19-Jun-06
2017,3,99,0,99,31,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,202,0,0,0,0,0,0,318,96,0,73,459,707,526,138,19-Jun-06
2017,3,99,0,99,31,204,0,0,0,0,0,0,0,0,0,0,264,596,284,0,19-Jun-06
2017,3,99,0,99,31,308,0,0,0,0,0,0,0,0,0,0,12,6,0,0,19-Jun-06
2017,3,99,0,99,31,340,0,0,0,0,0,0,0,0,36,3794,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,504,0,0,0,0,0,0,0,0,0,199,86,16,1,0,19-Jun-06
2017,3,99,0,99,31,562,0,0,0,0,0,0,0,0,0,3,12,10,1,0,19-Jun-06
2017,3,99,0,99,31,602,0,0,0,0,0,0,0,0,0,17,43,0,0,0,19-Jun-06
2017,3,99,0,99,31,610,0,0,0,0,0,530,1778,2226,913,8,0,0,31,22,19-Jun-06
2017,3,99,0,99,31,619,0,0,0,0,0,0,0,34,229,6,14,0,0,0,19-Jun-06
2017,3,99,0,99,31,622,0,0,0,0,0,0,0,19,58,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,632,0,0,142,767,402,185,123,129,3396,2205,841,228,14,0,19-Jun-06
2017,3,99,0,99,31,633,0,0,2,2,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,31,652,0,0,3,6,6,0,0,0,0,0,25,27,3,3,19-Jun-06
2017,3,99,0,99,32,101,0,0,0,0,0,34,6,30,40,1819,2412,1354,394,12,19-Jun-06
2017,3,99,0,99,32,103,0,0,0,0,0,416,76,265,873,1279,64,325,605,272,19-Jun-06
2017,3,99,0,99,32,112,0,0,0,0,0,13,8,1,1,0,0,0,1,8,19-Jun-06
2017,3,99,0,99,32,114,0,0,0,0,0,0,2,1,0,2,0,7,13,4,19-Jun-06
2017,3,99,0,99,32,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,118,0,0,0,0,0,4,22,108,3,475,419,60,11,5,19-Jun-06
2017,3,99,0,99,32,120,0,0,0,0,0,3,5,2,5,12,0,6,12,4,19-Jun-06
2017,3,99,0,99,32,122,0,0,0,0,0,0,0,0,0,50,2,0,0,0,19-Jun-06
2017,3,99,0,99,32,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,202,0,0,0,0,0,0,170,65,0,0,2,1,154,1548,19-Jun-06
2017,3,99,0,99,32,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,308,0,0,0,0,0,0,0,0,0,0,1,8,0,0,19-Jun-06
2017,3,99,0,99,32,340,0,0,0,0,0,0,0,0,6431,9606,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,479,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,504,0,0,0,0,0,0,0,0,0,1,1,3,0,0,19-Jun-06
2017,3,99,0,99,32,562,0,0,0,0,0,0,0,1,6,22,33,57,25,0,19-Jun-06
2017,3,99,0,99,32,602,0,0,0,0,0,0,0,0,0,3,7,0,0,0,19-Jun-06
2017,3,99,0,99,32,610,0,0,0,0,0,2973,6871,8330,3813,268,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,619,0,0,0,0,0,0,0,0,31,11,18,0,0,0,19-Jun-06
2017,3,99,0,99,32,622,0,0,0,0,0,0,8,30,57,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,632,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19-Jun-06
2017,3,99,0,99,32,652,0,0,107,94,115,0,0,0,0,3,10,13,73,52,19-Jun-06
2017,3,99,0,99,34,101,0,0,3,3,0,0,7,13,4,0,3,4,1,3,19-Jun-06
2017,3,99,0,99,34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,34,112,0,0,4,4,0,3,26,21,29,0,18,7,12,5,19-Jun-06
2017,3,99,0,99,34,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19-Jun-06
2017,3,99,0,99,34,116,0,0,269,313,0,442,894,755,460,0,229,392,630,797,19-Jun-06
2017,3,99,0,99,34,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,34,120,0,0,0,0,0,2,13,40,2,3,2,1,1,1,19-Jun-06
2017,3,99,0,99,34,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,34,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,34,520,0,0,37,17,0,21,52,11,74,70,52,55,71,56,19-Jun-06
2017,3,99,0,99,34,520,0,0,1213,406,0,589,1224,262,1684,1377,1209,1280,1731,1348,19-Jun-06
2017,3,99,0,99,34,562,0,0,0,0,0,0,0,0,0,14,0,0,0,0,19-Jun-06
2017,3,99,0,99,34,589,0,0,128,10,0,10,68,19,123,112,48,12,118,110,19-Jun-06
2017,3,99,0,99,34,610,0,0,0,0,0,184,153,284,125,5,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,101,0,0,0,0,7,1,0,0,0,0,7,2,0,0,19-Jun-06
2017,3,99,0,99,35,102,0,0,0,0,192,37,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,103,0,0,0,0,28,4,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,112,0,0,0,0,3,0,0,14,4,0,29,10,1,0,19-Jun-06
2017,3,99,0,99,35,114,0,0,0,0,191,149,0,0,0,0,6,1,0,0,19-Jun-06
2017,3,99,0,99,35,116,0,0,3,0,4,0,0,385,131,0,362,145,52,0,19-Jun-06
2017,3,99,0,99,35,120,0,0,0,0,26,5,0,0,1,0,1,1,0,0,19-Jun-06
2017,3,99,0,99,35,132,0,0,0,0,11,8,0,0,3,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,186,0,0,0,0,23,19,0,0,15,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,264,0,0,0,0,0,0,0,0,0,23,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,464,0,0,0,0,0,0,0,0,0,8,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,479,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,35,610,0,0,0,0,0,231,442,279,63,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,101,0,0,0,0,0,21,6,8,20,8,36,5,158,82,19-Jun-06
2017,3,99,0,99,36,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,103,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19-Jun-06
2017,3,99,0,99,36,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19-Jun-06
2017,3,99,0,99,36,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,120,0,0,0,0,0,60,7,7,0,0,0,0,1,1,19-Jun-06
2017,3,99,0,99,36,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,186,0,0,0,0,0,3,3,1,0,0,0,0,1,0,19-Jun-06
2017,3,99,0,99,36,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,202,0,0,0,0,0,0,0,0,0,0,0,4,11,15,19-Jun-06
2017,3,99,0,99,36,204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19-Jun-06
2017,3,99,0,99,36,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,610,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,36,622,0,0,0,0,0,22,57,83,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,101,0,0,962,637,123,3,129,614,1061,245,350,604,443,632,19-Jun-06
2017,3,99,0,99,37,102,0,0,103,130,12,0,1,2,19,27,5,1,8,24,19-Jun-06
2017,3,99,0,99,37,103,0,0,54,112,172,0,0,4,1,1,7,119,28,9,19-Jun-06
2017,3,99,0,99,37,106,0,0,35,117,1,0,3,15,129,135,38,30,3,74,19-Jun-06
2017,3,99,0,99,37,112,0,0,47,85,19,0,1,9,24,6,3,5,2,5,19-Jun-06
2017,3,99,0,99,37,114,0,0,18,64,304,0,0,0,0,1,0,0,0,3,19-Jun-06
2017,3,99,0,99,37,116,0,0,0,0,0,0,0,0,0,0,0,1,0,15,19-Jun-06
2017,3,99,0,99,37,118,0,0,0,0,0,0,0,3,13,10,5,3,1,0,19-Jun-06
2017,3,99,0,99,37,120,0,0,37,75,17,0,20,67,7,14,13,10,6,8,19-Jun-06
2017,3,99,0,99,37,122,0,0,0,0,0,0,1,36,22,2,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,132,0,0,2,3,6,0,3,1,2,1,1,0,0,2,19-Jun-06
2017,3,99,0,99,37,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,186,0,0,5,7,0,0,37,50,41,54,16,21,2,4,19-Jun-06
2017,3,99,0,99,37,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,202,0,0,0,0,25,813,181,0,0,10,1,0,0,442,19-Jun-06
2017,3,99,0,99,37,204,0,0,0,0,0,0,0,0,0,24,9,0,12,0,19-Jun-06
2017,3,99,0,99,37,340,0,0,0,0,0,0,0,0,0,43,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,479,0,0,0,0,0,247,13,23,88,42,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,504,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,535,0,0,4,0,0,30,28,34,62,201,114,35,14,4,19-Jun-06
2017,3,99,0,99,37,536,0,0,5,5,5,0,193,194,230,95,42,19,35,23,19-Jun-06
2017,3,99,0,99,37,562,0,0,0,0,0,14,107,252,179,21,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,610,0,0,0,0,0,490,414,271,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,622,0,0,0,0,0,337,523,209,19,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,632,0,0,0,0,0,0,0,0,3,12,1,0,0,0,19-Jun-06
2017,3,99,0,99,37,652,0,0,4,7,2,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,37,699,0,0,0,0,0,0,0,336,687,747,1021,660,170,23,19-Jun-06
2017,3,99,0,99,41,101,0,0,0,0,0,0,0,7,765,511,461,14,48,47,19-Jun-06
2017,3,99,0,99,41,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,103,0,0,0,0,0,0,0,1,1,1,3,5,2,0,19-Jun-06
2017,3,99,0,99,41,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,112,0,0,0,0,0,0,0,1,3,2,1,4,2,0,19-Jun-06
2017,3,99,0,99,41,114,0,0,0,0,0,0,0,1,48,34,49,58,26,0,19-Jun-06
2017,3,99,0,99,41,118,0,0,0,0,0,0,0,69,26,43,37,28,9,0,19-Jun-06
2017,3,99,0,99,41,120,0,0,0,0,0,0,0,30,191,70,3,16,0,0,19-Jun-06
2017,3,99,0,99,41,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,186,0,0,0,0,0,0,0,1,2,3,2,1,0,0,19-Jun-06
2017,3,99,0,99,41,189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,202,0,0,0,0,0,1,0,37,1054,572,593,2798,385,9996,19-Jun-06
2017,3,99,0,99,41,204,0,0,0,0,0,0,0,0,0,8,19,18,1418,0,19-Jun-06
2017,3,99,0,99,41,308,0,0,0,0,0,0,0,0,0,1,6,2,0,0,19-Jun-06
2017,3,99,0,99,41,340,0,0,0,0,0,0,0,378,1558,5,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,535,0,0,0,0,0,0,4,14,39,19,10,22,5,2,19-Jun-06
2017,3,99,0,99,41,536,0,0,0,0,0,0,0,0,0,1,7,2,0,0,19-Jun-06
2017,3,99,0,99,41,562,0,0,0,0,0,0,0,0,0,9,32,1,0,0,19-Jun-06
2017,3,99,0,99,41,610,0,0,0,0,0,325,139,61,6,5,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,622,0,0,0,0,0,153,869,421,47,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,41,632,0,0,0,0,0,0,0,781,2699,959,611,277,13,6,19-Jun-06
2017,3,99,0,99,42,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,42,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,42,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,42,118,0,0,0,0,0,0,0,1,0,1,2,0,0,0,19-Jun-06
2017,3,99,0,99,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,42,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,42,610,0,0,0,0,0,0,8,1,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,42,632,0,0,0,0,0,0,0,108,431,203,265,25,0,0,19-Jun-06
2017,3,99,0,99,43,202,0,0,0,0,0,0,90,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,43,610,0,0,0,0,0,57,430,120,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,45,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19-Jun-06
2017,3,99,0,99,45,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,45,103,0,0,0,0,0,0,0,0,0,0,47,155,158,151,19-Jun-06
2017,3,99,0,99,45,106,0,0,0,0,0,0,0,0,0,0,0,0,3,1,19-Jun-06
2017,3,99,0,99,45,120,0,0,0,0,0,0,0,0,0,0,1,6,5,4,19-Jun-06
2017,3,99,0,99,45,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,45,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,45,186,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19-Jun-06
2017,3,99,0,99,45,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,45,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,3,99,0,99,70,632,0,0,0,0,0,0,0,0,0,38,31,118,99,168,19-Jun-06
2017,3,99,0,99,70,633,0,0,0,0,0,0,0,0,0,224,541,1025,712,696,19-Jun-06
2017,7,19,7,72,11,2,9,0,0,0,0,0,0,0,0,0,0,4,26,26,07-Jun-20
2017,7,19,7,72,12,2,9,0,11,12,2,0,0,0,0,0,0,1,0,3,07-Jun-20
2017,7,19,7,72,13,2,9,0,24,15,7,0,0,0,0,0,0,0,0,0,07-Jun-20
2017,7,19,7,72,14,2,9,0,0,1,0,0,0,0,0,0,0,1,0,0,07-Jun-20
2017,9,10,0,1,37,2,1,0,12,28,7,0,0,0,0,0,0,0,0,1,19-Jun-06
2017,9,10,0,1,37,101,1,0,204,347,0,0,0,0,0,0,0,0,0,1,19-Jun-06
2017,9,10,0,1,37,102,1,0,3,11,2,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,9,10,0,1,37,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,9,10,0,1,37,116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,9,10,0,1,37,120,1,0,0,0,2,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,9,10,0,1,37,132,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,9,10,0,1,37,479,1,0,0,4,39,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,9,10,0,12,34,2,1,0,0,0,0,0,0,0,18,0,0,0,0,0,19-Jun-06
2017,9,10,0,12,34,101,1,0,0,0,0,0,0,0,8,0,0,0,0,0,19-Jun-06
2017,9,10,0,12,34,112,1,0,0,0,0,0,0,0,34,0,0,0,0,0,19-Jun-06
2017,9,10,0,12,34,116,1,0,0,0,0,0,0,0,280,0,0,0,0,0,19-Jun-06
2017,9,10,0,12,34,479,1,0,0,0,0,0,0,0,9,0,0,0,0,0,19-Jun-06
2017,9,10,0,13,37,2,1,0,0,0,0,0,0,0,16,0,0,0,0,0,19-Jun-06
2017,9,10,0,13,37,118,1,0,0,0,0,0,0,0,117,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,2,1,0,0,0,0,60,116,136,104,77,59,65,50,0,19-Jun-06
2017,9,99,0,1,37,101,1,0,0,0,0,0,2,1,1,10,12,5,19,0,19-Jun-06
2017,9,99,0,1,37,102,1,0,0,0,0,9,3,0,0,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,114,1,0,0,0,0,0,14,3,0,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,116,1,0,0,0,0,4,7,3,0,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,120,1,0,0,0,0,18,34,1,0,1,1,0,1,0,19-Jun-06
2017,9,99,0,1,37,132,1,0,0,0,0,1,5,0,0,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,204,1,0,0,0,0,0,0,0,0,0,2,1,0,0,19-Jun-06
2017,9,99,0,1,37,318,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,340,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19-Jun-06
2017,9,99,0,1,37,479,1,0,0,0,0,72,64,12,0,0,1,0,0,0,19-Jun-06
2017,9,99,0,1,37,504,1,0,0,0,0,0,0,0,1,3,3,0,0,0,19-Jun-06
2017,10,10,7,13,13,1,9,0,0,0,0,52,744,278,0,0,524,951,720,341,19-Apr-06
2017,10,10,7,13,13,2,9,0,0,0,0,2,31,12,0,0,22,40,30,14,19-Apr-06
2017,10,10,7,13,13,3,9,0,0,0,0,0,0,7,0,0,13,36,150,0,19-Apr-06
2017,10,10,7,13,13,109,9,0,0,0,0,0,0,1,0,0,0,0,5,0,19-Jun-06
2017,10,10,7,13,13,118,9,0,0,0,0,0,0,78,0,0,173,409,1269,0,19-Jun-06
2017,10,10,7,13,13,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,10,10,7,13,13,168,9,0,0,0,0,0,0,1,0,0,0,0,4,0,19-Jun-06
2017,10,10,7,13,13,191,9,0,0,0,0,0,0,0,0,0,0,0,2,0,19-Jun-06
2017,10,10,7,13,13,459,9,0,0,0,0,0,0,0,0,0,0,0,1,0,19-Jun-06
2017,10,10,7,13,13,491,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,1,32,1,1,0,0,53,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,1,32,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,1,32,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,1,32,101,1,0,0,46,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,12,34,1,1,0,0,0,0,0,0,0,0,24,297,177,168,0,19-Jun-06
2017,14,10,4,12,34,2,1,0,0,0,0,0,0,0,0,2,24,13,10,0,19-Jun-06
2017,14,10,4,12,34,3,1,0,0,0,0,0,0,0,0,2,24,13,10,0,19-Jun-06
2017,14,10,4,12,34,116,1,0,0,0,0,0,0,0,0,47,466,251,236,0,19-Jun-06
2017,14,10,4,99,32,1,1,0,0,144,127,409,393,157,0,72,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,2,1,0,0,11,9,24,22,9,0,8,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,3,1,0,0,11,9,24,22,9,0,8,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,103,1,0,0,0,0,6,4,1,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,112,1,0,0,2,1,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,114,1,0,0,1,1,2,1,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,168,1,0,0,1,1,5,2,1,0,2,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,188,1,0,0,0,0,2,2,1,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,32,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,1,1,0,0,54,0,0,0,0,134,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,2,1,0,0,5,0,0,0,0,9,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,3,1,0,0,5,0,0,0,0,9,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,101,1,0,0,0,0,0,0,0,3,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,103,1,0,0,8,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,188,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,33,479,1,0,0,0,0,0,0,0,1,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,34,1,1,0,0,0,0,0,0,0,0,24,297,177,168,0,19-Jun-06
2017,14,10,4,99,34,2,1,0,0,0,0,0,0,0,0,2,24,13,10,0,19-Jun-06
2017,14,10,4,99,34,3,1,0,0,0,0,0,0,0,0,2,24,13,10,0,19-Jun-06
2017,14,10,4,99,34,101,1,0,0,0,0,0,0,0,0,1,12,6,3,0,19-Jun-06
2017,14,10,4,99,34,112,1,0,0,0,0,0,0,0,0,5,45,32,32,0,19-Jun-06
2017,14,10,4,99,34,114,1,0,0,0,0,0,0,0,0,0,3,0,0,0,19-Jun-06
2017,14,10,4,99,34,120,1,0,0,0,0,0,0,0,0,0,2,1,0,0,19-Jun-06
2017,14,10,4,99,34,479,1,0,0,0,0,0,0,0,0,1,10,6,6,0,19-Jun-06
2017,14,10,4,99,35,1,1,0,0,0,0,0,0,20,9,10,0,0,0,0,19-Jun-06
2017,14,10,4,99,35,2,1,0,0,0,0,0,0,2,1,2,0,0,0,0,19-Jun-06
2017,14,10,4,99,35,3,1,0,0,0,0,0,0,2,1,2,0,0,0,0,19-Jun-06
2017,14,10,4,99,35,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,35,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,10,4,99,35,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,32,1,1,0,0,0,0,0,0,72,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,32,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,32,3,1,0,0,0,0,0,0,8,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,32,103,1,0,0,0,0,0,0,113,0,0,0,0,0,113,19-Jun-06
2017,14,12,4,3,33,1,1,0,0,0,0,0,0,0,134,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,33,2,1,0,0,1,0,0,0,0,9,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,33,3,1,0,0,1,0,0,0,0,9,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,33,103,1,0,0,0,0,0,0,0,182,0,0,0,0,0,19-Jun-06
2017,14,12,4,3,35,1,1,0,0,0,0,0,0,20,9,10,0,0,0,0,19-Jun-06
2017,14,12,4,3,35,2,1,0,0,0,0,0,0,2,1,2,0,0,0,0,19-Jun-06
2017,14,12,4,3,35,3,1,0,0,0,0,0,0,2,1,2,0,0,0,0,19-Jun-06
2017,14,12,4,3,35,103,1,0,0,0,0,0,0,2,4,0,0,0,0,0,19-Jun-06
2017,14,12,4,13,32,1,1,0,0,144,127,409,393,157,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,13,32,2,1,0,0,11,9,24,22,9,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,13,32,3,1,0,0,11,9,24,22,9,0,0,0,0,0,0,19-Jun-06
2017,14,12,4,13,32,118,1,0,0,168,120,315,274,146,0,0,0,0,0,0,19-Jun-06
2017,15,10,6,1,33,1,9,0,0,0,706,0,0,0,0,0,0,0,0,0,19-May-06
2017,15,10,6,1,33,101,9,0,0,0,1250,0,0,0,0,0,0,0,0,0,19-Apr-06
2017,15,10,6,1,33,108,9,0,0,0,9,0,0,0,0,0,0,0,0,0,19-Apr-06
