Year,Country,Gear,Tonnage,MainSpecies,AreaCode,SpeciesEffort,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2014,42,51,1,29,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,37,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2015-09-04
2014,42,51,1,29,37,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2015-09-04
2014,42,51,1,29,37,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2015-09-04
2014,42,51,1,29,37,3,1,0,0,0,2,0,0,2,6,1,0,10,11,0,2015-09-04
2014,42,51,1,29,37,101,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2015-09-04
2014,42,51,1,29,37,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,37,106,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2015-09-04
2014,42,51,1,29,37,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,37,120,1,0,0,0,1,0,0,3,11,1,0,27,22,0,2015-09-04
2014,42,51,1,29,37,144,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-09-04
2014,42,51,1,29,37,186,1,0,0,0,0,0,0,0,2,0,1,0,1,0,2015-09-04
2014,42,51,1,29,42,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,42,2,1,0,0,0,0,0,0,5,0,0,0,2,0,0,2015-09-04
2014,42,51,1,29,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,42,3,1,0,0,0,0,0,0,5,0,0,0,2,0,0,2015-09-04
2014,42,51,1,29,42,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,42,120,1,0,0,0,0,0,0,13,0,0,0,9,0,0,2015-09-04
2014,42,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,2,1,0,0,0,0,0,0,3,6,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,2,1,0,0,0,0,0,0,17,21,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,3,1,0,0,0,0,0,0,1,5,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,3,1,0,0,0,0,0,0,4,9,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,3,1,0,0,0,0,0,0,25,34,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,101,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,120,1,0,0,0,0,0,0,7,6,0,0,0,0,0,2015-09-04
2014,42,51,1,29,43,186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,0,0,6,15,15,16,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,0,0,0,0,2,1,3,9,4,11,0,0,2015-09-04
2014,42,51,1,29,44,2,1,0,6,4,2,0,8,15,36,117,35,47,17,15,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,0,0,6,15,15,16,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,0,0,0,0,2,1,3,9,4,11,0,0,2015-09-04
2014,42,51,1,29,44,3,1,0,10,4,2,0,9,16,36,117,36,47,19,16,2015-09-04
2014,42,51,1,29,44,101,1,0,0,0,0,0,0,0,3,6,5,12,0,0,2015-09-04
2014,42,51,1,29,44,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,120,1,0,8,4,1,0,7,11,15,28,10,16,22,5,2015-09-04
2014,42,51,1,29,44,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,186,1,0,0,0,0,0,1,1,2,4,2,8,0,0,2015-09-04
2014,42,51,1,29,44,186,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,44,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-09-04
2014,42,51,1,29,45,2,1,0,0,1,0,1,0,0,3,1,1,0,0,3,2015-09-04
2014,42,51,1,29,45,2,1,0,28,26,64,27,40,13,25,34,11,8,2,7,2015-09-04
2014,42,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-09-04
2014,42,51,1,29,45,3,1,0,0,1,0,1,0,0,3,2,1,0,0,3,2015-09-04
2014,42,51,1,29,45,3,1,0,31,28,69,28,40,13,26,43,11,8,5,7,2015-09-04
2014,42,51,1,29,45,101,1,0,0,1,0,1,0,0,0,0,0,0,0,3,2015-09-04
2014,42,51,1,29,45,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,120,1,0,19,20,38,19,26,6,16,11,6,4,1,7,2015-09-04
2014,42,51,1,29,45,144,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,45,186,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,0,3,1,3,9,7,6,0,2,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,0,1,1,1,6,16,6,2,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,1,3,1,3,0,11,12,11,3,0,0,0,2015-09-04
2014,42,51,1,29,46,2,1,0,31,39,57,34,45,87,142,155,33,15,9,3,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,0,3,1,3,9,7,6,0,2,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,0,1,1,1,6,18,7,2,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,1,3,1,4,0,11,14,11,3,0,0,0,2015-09-04
2014,42,51,1,29,46,3,1,0,36,41,59,34,46,87,156,158,33,15,9,4,2015-09-04
2014,42,51,1,29,46,101,1,0,0,0,0,1,1,1,2,1,1,0,1,0,2015-09-04
2014,42,51,1,29,46,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,102,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,106,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2015-09-04
2014,42,51,1,29,46,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-09-04
2014,42,51,1,29,46,120,1,0,23,28,22,12,22,31,48,40,13,12,7,1,2015-09-04
2014,42,51,1,29,46,120,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,144,1,0,0,0,0,1,1,2,7,3,2,0,0,0,2015-09-04
2014,42,51,1,29,46,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,186,1,0,1,3,2,2,0,5,7,10,2,0,0,0,2015-09-04
2014,42,51,1,29,46,459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,46,479,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,3,2,1,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,0,0,3,3,4,1,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,0,0,0,0,1,6,7,7,23,6,4,0,2015-09-04
2014,42,51,1,29,47,2,1,0,1,0,0,0,7,16,14,17,29,11,9,0,2015-09-04
2014,42,51,1,29,47,2,1,0,1,1,0,1,1,7,2,9,4,0,0,0,2015-09-04
2014,42,51,1,29,47,2,1,0,5,3,3,1,4,34,34,51,81,44,31,4,2015-09-04
2014,42,51,1,29,47,2,1,0,6,10,4,0,0,5,12,19,22,7,5,0,2015-09-04
2014,42,51,1,29,47,2,1,0,9,15,39,109,219,343,252,183,195,104,46,7,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,3,2,1,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,0,0,3,3,4,1,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,0,0,0,0,1,6,8,7,26,7,4,0,2015-09-04
2014,42,51,1,29,47,3,1,0,1,0,0,0,7,16,15,17,29,11,9,0,2015-09-04
2014,42,51,1,29,47,3,1,0,1,1,0,1,1,7,2,9,4,0,0,0,2015-09-04
2014,42,51,1,29,47,3,1,0,5,3,4,1,4,36,40,53,83,45,31,4,2015-09-04
2014,42,51,1,29,47,3,1,0,6,11,5,0,0,5,16,20,22,7,5,0,2015-09-04
2014,42,51,1,29,47,3,1,0,10,15,41,113,250,385,273,211,198,105,48,7,2015-09-04
2014,42,51,1,29,47,101,1,0,8,6,6,1,2,19,30,85,134,75,35,2,2015-09-04
2014,42,51,1,29,47,101,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-09-04
2014,42,51,1,29,47,102,1,0,18,29,12,0,0,2,13,27,46,18,7,0,2015-09-04
2014,42,51,1,29,47,102,9,0,0,0,0,0,0,0,0,0,0,0,0,2,2015-09-04
2014,42,51,1,29,47,103,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2015-09-04
2014,42,51,1,29,47,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,106,1,0,1,1,1,0,1,13,2,18,6,1,1,0,2015-09-04
2014,42,51,1,29,47,106,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,120,1,0,8,16,24,22,36,107,90,123,146,92,38,3,2015-09-04
2014,42,51,1,29,47,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,132,1,0,0,0,0,0,0,0,1,2,4,1,0,0,2015-09-04
2014,42,51,1,29,47,132,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,144,1,0,3,1,1,0,4,6,10,19,40,16,10,0,2015-09-04
2014,42,51,1,29,47,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,186,1,0,1,1,1,0,0,4,4,9,45,8,8,0,2015-09-04
2014,42,51,1,29,47,186,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,47,459,1,0,0,0,0,0,0,0,3,7,2,0,0,0,2015-09-04
2014,42,51,1,29,47,479,1,0,0,0,0,0,0,0,6,8,7,3,0,0,2015-09-04
2014,42,51,1,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,51,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-09-04
2014,42,51,1,29,51,2,1,0,0,0,0,4,6,4,10,1,0,0,0,0,2015-09-04
2014,42,51,1,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,51,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-09-04
2014,42,51,1,29,51,3,1,0,0,0,0,4,6,5,10,1,0,0,0,0,2015-09-04
2014,42,51,1,29,51,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,51,106,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2015-09-04
2014,42,51,1,29,51,120,1,0,0,0,0,1,1,6,2,0,0,0,0,0,2015-09-04
2014,42,51,1,29,51,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,0,1,1,1,2,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,1,4,2,1,1,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,7,26,8,5,4,0,2015-09-04
2014,42,51,1,29,55,2,1,0,0,0,0,0,0,0,8,28,16,4,3,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,0,1,1,1,2,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,1,2,0,0,1,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,1,2,2,0,0,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,1,5,2,1,1,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,8,27,8,5,4,0,2015-09-04
2014,42,51,1,29,55,3,1,0,0,0,0,0,0,0,8,29,17,4,3,0,2015-09-04
2014,42,51,1,29,55,101,1,0,0,0,0,0,0,0,25,76,27,22,10,0,2015-09-04
2014,42,51,1,29,55,102,1,0,0,0,0,0,0,0,26,81,56,16,9,0,2015-09-04
2014,42,51,1,29,55,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,106,1,0,0,0,0,0,0,0,1,3,1,0,1,0,2015-09-04
2014,42,51,1,29,55,120,1,0,0,0,0,0,0,0,3,4,1,0,2,0,2015-09-04
2014,42,51,1,29,55,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,144,1,0,0,0,0,0,0,0,2,14,5,4,3,0,2015-09-04
2014,42,51,1,29,55,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,1,29,55,186,1,0,0,0,0,0,0,0,1,3,2,2,4,0,2015-09-04
2014,42,51,1,29,55,479,1,0,0,0,0,0,0,0,3,7,5,1,1,0,2015-09-04
2014,42,51,2,29,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,12,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,43,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-09-04
2014,42,51,2,29,44,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015-09-04
