"Year","Country","GearCode","Tonnage","MainSpecies","Divcode","Code","Effort","Catches","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DateCreated"
1965,19,10,6,1,41,2,0,0,3,2,5,0,0,0,0,3,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,41,3,0,0,3,2,6,0,0,0,0,3,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,41,101,0,0,28,62,118,0,0,0,0,11,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,43,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,43,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,43,101,0,0,24,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,43,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,43,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,43,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,43,101,0,0,0,0,0,0,0,0,0,0,15,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,43,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,44,1,0,0,92,341,139,508,0,103,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,44,2,0,0,8,25,13,36,0,6,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,44,3,0,0,8,30,14,47,0,6,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,44,101,0,0,118,697,216,712,0,87,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,44,102,0,0,0,0,2,4,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,44,106,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,44,1,0,0,0,14,245,483,113,0,0,0,0,0,54,0,30/7/1996 0:00:00
1965,19,16,4,1,44,2,0,0,0,2,31,50,16,0,0,0,0,0,8,0,30/7/1996 0:00:00
1965,19,16,4,1,44,3,0,0,0,7,62,67,20,0,0,0,0,0,18,0,30/7/1996 0:00:00
1965,19,16,4,1,44,101,0,0,0,58,361,761,170,0,0,0,0,0,47,0,30/7/1996 0:00:00
1965,19,16,4,1,44,102,0,0,0,3,26,16,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1965,19,10,6,1,45,1,0,0,0,20,23,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,45,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,45,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,10,6,1,45,101,0,0,0,29,32,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,45,1,0,0,8,1269,3163,5168,1940,253,8,8,295,767,951,0,30/7/1996 0:00:00
1965,19,16,4,1,45,2,0,0,2,162,373,528,185,19,1,1,31,96,114,0,30/7/1996 0:00:00
1965,19,16,4,1,45,3,0,0,2,230,533,647,228,22,2,1,39,114,144,0,30/7/1996 0:00:00
1965,19,16,4,1,45,101,0,0,44,2142,7849,10691,2701,305,15,9,606,1670,2518,0,30/7/1996 0:00:00
1965,19,16,4,1,45,102,0,0,0,50,216,878,311,0,0,0,95,143,113,0,30/7/1996 0:00:00
1965,19,16,4,1,45,106,0,0,0,34,90,427,34,0,0,0,10,18,80,0,30/7/1996 0:00:00
1965,19,16,4,1,45,186,0,0,0,0,28,58,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,46,1,0,0,0,417,2425,1210,765,0,0,4,340,786,790,0,30/7/1996 0:00:00
1965,19,16,4,1,46,2,0,0,0,42,289,126,65,0,0,1,43,92,92,0,30/7/1996 0:00:00
1965,19,16,4,1,46,3,0,0,0,67,383,161,78,0,0,3,57,103,118,0,30/7/1996 0:00:00
1965,19,16,4,1,46,101,0,0,0,353,3130,1590,1402,0,0,2,1041,1314,1837,0,30/7/1996 0:00:00
1965,19,16,4,1,46,102,0,0,0,106,434,481,138,0,0,0,40,188,113,0,30/7/1996 0:00:00
1965,19,16,4,1,46,106,0,0,0,6,201,172,42,0,0,0,11,33,197,0,30/7/1996 0:00:00
1965,19,16,4,1,46,186,0,0,0,0,40,5,0,0,0,0,0,0,15,0,30/7/1996 0:00:00
1965,19,16,4,1,47,1,0,0,0,27,0,0,0,0,0,0,71,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,47,2,0,0,0,4,0,0,0,0,0,0,8,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,47,3,0,0,0,6,0,0,0,0,0,0,10,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,47,101,0,0,0,34,0,0,0,0,0,0,110,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,47,106,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,54,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,54,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,54,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,54,101,0,0,0,0,59,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,19,16,4,1,54,102,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,101,0,0,0,45,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,103,0,0,0,13,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,112,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,13,199,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,1,0,0,307,7,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,2,0,0,23,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,3,0,0,30,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,101,0,0,720,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,103,0,0,9,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,112,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,13,199,0,0,22,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,1,0,0,266,10,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,2,0,0,14,2,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,3,0,0,19,2,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,101,0,0,369,11,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,103,0,0,107,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,112,0,0,18,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,118,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,188,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,14,199,0,0,16,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,14,1,0,0,30,30,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,14,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,14,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,14,101,0,0,64,41,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,14,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,14,199,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,21,1,0,0,0,3,13,31,0,0,0,0,0,0,0,19,30/7/1996 0:00:00
1965,20,10,6,1,21,2,0,0,0,1,1,4,0,0,0,0,0,0,0,4,30/7/1996 0:00:00
1965,20,10,6,1,21,3,0,0,0,1,1,5,0,0,0,0,0,0,0,4,30/7/1996 0:00:00
1965,20,10,6,1,21,101,0,0,0,7,61,44,0,0,0,0,0,0,0,18,30/7/1996 0:00:00
1965,20,10,6,1,21,103,0,0,0,0,18,13,0,0,0,0,0,0,0,6,30/7/1996 0:00:00
1965,20,10,6,1,21,114,0,0,0,0,3,3,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1965,20,10,6,1,21,188,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1965,20,10,6,1,21,199,0,0,0,0,3,2,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,21,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,21,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,21,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,21,101,0,0,0,0,32,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,22,1,0,0,0,0,1046,0,0,0,0,0,0,0,0,14,30/7/1996 0:00:00
1965,20,10,5,1,22,2,0,0,0,0,100,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1965,20,10,5,1,22,3,0,0,0,0,132,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1965,20,10,5,1,22,101,0,0,0,0,868,0,0,0,0,0,0,0,0,29,30/7/1996 0:00:00
1965,20,10,5,1,22,103,0,0,0,0,124,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,22,112,0,0,0,0,238,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,22,114,0,0,0,0,86,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,22,118,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,22,188,0,0,0,0,5,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,22,199,0,0,0,0,40,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,22,1,0,0,17,4,59,16,24,0,34,0,0,10,0,40,30/7/1996 0:00:00
1965,20,10,6,1,22,2,0,0,5,2,7,3,3,0,5,0,0,1,0,8,30/7/1996 0:00:00
1965,20,10,6,1,22,3,0,0,5,2,12,5,3,0,5,0,0,1,0,8,30/7/1996 0:00:00
1965,20,10,6,1,22,101,0,0,3,3,177,13,19,0,24,0,0,5,0,27,30/7/1996 0:00:00
1965,20,10,6,1,22,103,0,0,0,0,52,4,6,0,6,0,0,0,0,8,30/7/1996 0:00:00
1965,20,10,6,1,22,112,0,0,0,0,6,1,1,0,1,0,0,0,0,2,30/7/1996 0:00:00
1965,20,10,6,1,22,114,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,22,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,22,188,0,0,0,0,3,0,0,0,1,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,22,199,0,0,0,0,7,0,1,0,0,0,0,0,0,1,30/7/1996 0:00:00
1965,20,10,7,1,22,1,0,0,0,0,208,9,0,0,0,0,5,0,0,1120,30/7/1996 0:00:00
1965,20,10,7,1,22,2,0,0,0,0,20,1,0,0,0,0,1,0,0,66,30/7/1996 0:00:00
1965,20,10,7,1,22,3,0,0,0,0,25,1,0,0,0,0,1,0,0,93,30/7/1996 0:00:00
1965,20,10,7,1,22,101,0,0,0,0,490,8,0,0,0,0,3,0,0,3158,30/7/1996 0:00:00
1965,20,10,7,1,22,103,0,0,0,0,29,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,22,112,0,0,0,0,55,0,0,0,0,0,0,0,0,375,30/7/1996 0:00:00
1965,20,10,7,1,22,114,0,0,0,0,20,0,0,0,0,0,0,0,0,135,30/7/1996 0:00:00
1965,20,10,7,1,22,199,0,0,0,0,18,0,0,0,0,0,0,0,0,82,30/7/1996 0:00:00
1965,20,10,4,1,23,1,0,0,0,0,0,0,1089,1238,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,23,2,0,0,0,0,0,0,98,105,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,23,3,0,0,0,0,0,0,114,113,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,23,101,0,0,0,0,0,0,1003,732,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,23,1,0,0,2386,3594,5155,6177,3448,1475,92,0,59,16,0,15,30/7/1996 0:00:00
1965,20,10,5,1,23,2,0,0,260,364,519,540,224,106,7,0,7,1,0,1,30/7/1996 0:00:00
1965,20,10,5,1,23,3,0,0,369,471,683,669,306,124,7,0,7,1,0,1,30/7/1996 0:00:00
1965,20,10,5,1,23,101,0,0,3990,5444,5087,5838,3121,739,24,0,26,8,0,7,30/7/1996 0:00:00
1965,20,10,5,1,23,103,0,0,455,423,602,1574,1170,401,32,0,0,4,0,0,30/7/1996 0:00:00
1965,20,10,5,1,23,112,0,0,41,193,332,326,71,27,1,0,0,2,0,0,30/7/1996 0:00:00
1965,20,10,5,1,23,114,0,0,56,259,447,438,97,36,1,0,0,2,0,0,30/7/1996 0:00:00
1965,20,10,5,1,23,118,0,0,11,30,91,107,46,3,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,23,188,0,0,32,29,38,65,28,5,0,0,0,3,0,0,30/7/1996 0:00:00
1965,20,10,5,1,23,199,0,0,110,170,210,258,143,42,1,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,23,1,0,0,103,217,280,146,323,174,72,0,60,103,68,63,30/7/1996 0:00:00
1965,20,10,6,1,23,2,0,0,8,30,28,15,34,111,11,0,5,8,12,6,30/7/1996 0:00:00
1965,20,10,6,1,23,3,0,0,18,45,30,23,50,16,20,0,5,16,12,12,30/7/1996 0:00:00
1965,20,10,6,1,23,101,0,0,121,562,699,369,327,48,76,0,11,45,21,41,30/7/1996 0:00:00
1965,20,10,6,1,23,103,0,0,35,164,203,107,96,14,22,0,4,13,4,12,30/7/1996 0:00:00
1965,20,10,6,1,23,112,0,0,3,12,14,8,7,1,2,0,0,1,0,1,30/7/1996 0:00:00
1965,20,10,6,1,23,114,0,0,3,16,20,10,9,2,2,0,0,2,1,1,30/7/1996 0:00:00
1965,20,10,6,1,23,118,0,0,1,3,4,2,2,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,23,188,0,0,2,9,12,6,5,1,1,0,0,1,0,1,30/7/1996 0:00:00
1965,20,10,6,1,23,199,0,0,5,24,30,16,14,2,3,0,0,1,0,1,30/7/1996 0:00:00
1965,20,10,7,1,23,1,0,0,1559,2531,1908,484,86,106,0,97,158,0,0,61,30/7/1996 0:00:00
1965,20,10,7,1,23,2,0,0,107,198,141,30,6,8,0,8,11,0,0,5,30/7/1996 0:00:00
1965,20,10,7,1,23,3,0,0,134,244,183,36,7,9,0,9,13,0,0,5,30/7/1996 0:00:00
1965,20,10,7,1,23,101,0,0,4887,9132,3849,2170,153,51,0,45,37,0,0,200,30/7/1996 0:00:00
1965,20,10,7,1,23,103,0,0,98,157,338,25,2,51,0,14,50,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,23,112,0,0,26,56,257,8,3,3,0,2,11,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,23,114,0,0,36,76,345,10,4,4,0,2,14,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,23,118,0,0,5,8,29,1,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,23,188,0,0,0,0,91,1,0,2,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,23,199,0,0,159,312,153,25,5,3,0,2,3,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,31,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,31,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,31,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,31,101,0,0,0,0,0,0,0,5,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,31,1,0,0,124,254,108,795,3608,0,27,53,0,0,13,0,30/7/1996 0:00:00
1965,20,10,5,1,31,2,0,0,18,37,19,89,261,0,4,10,0,0,2,0,30/7/1996 0:00:00
1965,20,10,5,1,31,3,0,0,26,46,24,109,355,0,5,13,0,0,2,0,30/7/1996 0:00:00
1965,20,10,5,1,31,101,0,0,120,242,90,725,1937,0,14,28,0,0,3,0,30/7/1996 0:00:00
1965,20,10,5,1,31,103,0,0,17,19,0,146,753,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,31,112,0,0,1,0,0,26,37,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,31,114,0,0,2,1,0,44,66,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,31,118,0,0,1,0,0,10,17,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,31,188,0,0,1,0,0,5,14,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,31,199,0,0,4,7,2,26,89,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,31,1,0,0,0,52,47,11,10,81,29,4,0,0,115,0,30/7/1996 0:00:00
1965,20,10,6,1,31,2,0,0,0,7,8,1,2,8,5,1,0,0,15,0,30/7/1996 0:00:00
1965,20,10,6,1,31,3,0,0,0,9,10,1,2,10,5,1,0,0,18,0,30/7/1996 0:00:00
1965,20,10,6,1,31,101,0,0,0,53,103,59,1,23,13,0,0,0,44,0,30/7/1996 0:00:00
1965,20,10,6,1,31,103,0,0,0,15,30,17,0,7,3,0,0,0,12,0,30/7/1996 0:00:00
1965,20,10,6,1,31,112,0,0,0,1,1,1,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,31,114,0,0,0,2,3,2,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1965,20,10,6,1,31,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,31,188,0,0,0,1,2,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,31,199,0,0,0,2,4,3,0,1,0,0,0,0,1,0,30/7/1996 0:00:00
1965,20,10,7,1,31,1,0,0,4,9,54,0,0,0,0,8,0,59,29,0,30/7/1996 0:00:00
1965,20,10,7,1,31,2,0,0,1,1,5,0,0,0,0,1,0,4,2,0,30/7/1996 0:00:00
1965,20,10,7,1,31,3,0,0,1,1,5,0,0,0,0,1,0,4,2,0,30/7/1996 0:00:00
1965,20,10,7,1,31,101,0,0,4,11,106,0,0,0,0,2,0,15,3,0,30/7/1996 0:00:00
1965,20,10,7,1,31,199,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,1,0,0,0,0,0,76,0,0,23177,7325,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,2,0,0,0,0,0,10,0,0,2676,544,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,3,0,0,0,0,0,10,0,0,3295,1085,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,101,0,0,0,0,0,21,0,0,3016,957,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,102,0,0,0,0,0,0,0,0,49,39,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,103,0,0,0,0,0,0,0,0,2510,800,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,106,0,0,0,0,0,0,0,0,101,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,112,0,0,0,0,0,5,0,0,2704,509,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,114,0,0,0,0,0,0,0,0,26,5,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,118,0,0,0,0,0,0,0,0,6,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,120,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,188,0,0,0,0,0,0,0,0,138,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,4,1,32,459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,32,1,0,0,163,0,0,0,553,112,5763,8819,1721,0,164,127,30/7/1996 0:00:00
1965,20,10,5,1,32,2,0,0,15,0,0,0,53,8,354,602,148,0,16,14,30/7/1996 0:00:00
1965,20,10,5,1,32,3,0,0,20,0,0,0,72,9,457,742,182,0,21,16,30/7/1996 0:00:00
1965,20,10,5,1,32,101,0,0,161,0,0,0,423,50,2161,3365,709,0,38,53,30/7/1996 0:00:00
1965,20,10,5,1,32,103,0,0,15,0,0,0,127,35,1414,1584,156,0,12,0,30/7/1996 0:00:00
1965,20,10,5,1,32,112,0,0,4,0,0,0,21,0,349,665,74,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,32,114,0,0,0,0,0,0,0,0,3,7,1,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,32,118,0,0,0,0,0,0,16,0,21,25,14,0,6,0,30/7/1996 0:00:00
1965,20,10,5,1,32,120,0,0,0,0,0,0,4,0,5,6,4,0,1,0,30/7/1996 0:00:00
1965,20,10,5,1,32,188,0,0,0,0,0,0,4,0,42,42,27,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,32,199,0,0,5,0,0,0,14,2,124,175,29,0,1,1,30/7/1996 0:00:00
1965,20,10,6,1,32,1,0,0,0,0,0,0,0,101,556,528,161,0,0,13,30/7/1996 0:00:00
1965,20,10,6,1,32,2,0,0,0,0,0,0,0,10,51,46,26,0,0,2,30/7/1996 0:00:00
1965,20,10,6,1,32,3,0,0,0,0,0,0,0,17,53,66,36,0,0,2,30/7/1996 0:00:00
1965,20,10,6,1,32,101,0,0,0,0,0,0,0,32,141,261,57,0,0,2,30/7/1996 0:00:00
1965,20,10,6,1,32,103,0,0,0,0,0,0,0,10,40,76,17,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,32,112,0,0,0,0,0,0,0,2,7,13,3,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,32,118,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,32,188,0,0,0,0,0,0,0,0,2,5,1,0,0,0,30/7/1996 0:00:00
1965,20,10,6,1,32,199,0,0,0,0,0,0,0,1,6,10,2,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,32,1,0,0,0,10,0,0,0,111,123,186,127,114,37,0,30/7/1996 0:00:00
1965,20,10,7,1,32,2,0,0,0,1,0,0,0,10,11,12,8,9,5,0,30/7/1996 0:00:00
1965,20,10,7,1,32,3,0,0,0,1,0,0,0,11,12,14,9,10,5,0,30/7/1996 0:00:00
1965,20,10,7,1,32,101,0,0,0,1,0,0,0,97,55,94,51,89,30,0,30/7/1996 0:00:00
1965,20,10,7,1,32,103,0,0,0,0,0,0,0,27,43,16,50,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,32,112,0,0,0,0,0,0,0,8,25,18,25,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,32,118,0,0,0,0,0,0,0,0,1,2,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,32,188,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30/7/1996 0:00:00
1965,20,10,7,1,32,199,0,0,0,0,0,0,0,4,3,4,3,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,1,0,0,0,0,0,205,7917,33733,13216,7963,4755,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,2,0,0,0,0,0,34,843,3141,1179,661,986,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,3,0,0,0,0,0,75,1055,4856,1597,854,1085,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,101,0,0,0,0,0,0,1414,4704,707,94,837,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,103,0,0,0,0,0,71,1207,7580,5594,3676,1684,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,106,0,0,0,0,0,0,0,0,0,0,96,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,112,0,0,0,0,0,0,0,1643,311,74,862,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,118,0,0,0,0,0,0,3,47,4,2,6,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,120,0,0,0,0,0,0,0,6,1,0,1,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,188,0,0,0,0,0,0,90,132,63,34,162,0,0,0,30/7/1996 0:00:00
1965,20,10,4,29,33,199,0,0,0,0,0,0,45,192,0,0,112,0,0,0,30/7/1996 0:00:00
1965,20,10,5,1,33,1,0,0,254,0,0,0,0,5644,2505,0,0,71,6185,5350,30/7/1996 0:00:00
1965,20,10,5,1,33,2,0,0,28,0,0,0,0,405,177,0,0,7,429,443,30/7/1996 0:00:00
1965,20,10,5,1,33,3,0,0,43,0,0,0,0,476,230,0,0,8,542,258,30/7/1996 0:00:00
1965,20,10,5,1,33,101,0,0,219,0,0,0,0,2297,587,0,0,34,7652,5528,30/7/1996 0:00:00
1965,20,10,5,1,33,102,0,0,0,0,0,0,0,6,0,0,0,0,538,0,30/7/1996 0:00:00
1965,20,10,5,1,33,103,0,0,46,0,0,0,0,1509,735,0,0,4,1918,1461,30/7/1996 0:00:00
1965,20,10,5,1,33,112,0,0,6,0,0,0,0,196,177,0,0,0,114,320,30/7/1996 0:00:00
1965,20,10,5,1,33,118,0,0,1,0,0,0,0,14,0,0,0,0,220,159,30/7/1996 0:00:00
1965,20,10,5,1,33,120,0,0,0,0,0,0,0,2,0,0,0,0,27,19,30/7/1996 0:00:00
